Longitude,Latitude,Plot,TFamily,Line,Rep,SC,SC_logT,SC_sqrtT,DT,DT_logT,DT_sqrt_T,DPS,DPS_logT,DPS_sqrtT,15NT1,15NT1_logT,15NT1_sqrtT,15NT2,15NT2_logT,15NT2_sqrtT,15NT3,15NT3_logT,15NT3_sqrtT,AR,AR_logT,AR_sqrtT,PDM,PDM_logT,PDM_sqrtT,PTN,PTN_logT,PTN_sqrtT,GDM,GDM_logT,GDM_sqrtT,GTN,GTN_logT,GTN_sqrtT
24,3,24.03,TC,C 12,1,1,0.301029996,1.224744871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,4,24.04,TC,C 03,1,10,1.041392685,3.240370349,142,2.155336037,11.93733639,142,2.155336037,11.93733639,100.73,2.00744583,10.06127462,NA,NA,NA,100.71,2.007377359,10.06047761,5.00,0.77815125,2.34520788,173.00,2.240549248,13.17193987,1.65,0.423245874,1.46628783,NA,NA,NA,NA,NA,NA
24,5,24.05,TC,C 02,1,5,0.77815125,2.34520788,142,2.155336037,11.93733639,142,2.155336037,11.93733639,NA,NA,NA,NA,NA,NA,77.68,1.895866141,8.841963818,8.67,0.985276743,3.027650354,120.67,2.08517161,11.00757315,1.73,0.436162647,1.493318452,2.1,0.496006599,1.622754859,1.97,0.472756449,1.571623365
24,6,24.06,T,Positive,1,11,1.079181246,3.391164992,135,2.133538908,11.64044673,135,2.133538908,11.64044673,62.54,1.803045599,7.939758451,73.41,1.871604812,8.596828543,70.80,1.856140456,8.444089487,7.67,0.937852093,2.857738033,277.33,2.444565221,16.66833325,1.55,0.40654018,1.431782106,NA,NA,NA,NA,NA,NA
24,7,24.07,TD,D 65,2,14,1.176091259,3.807886553,80,1.908485019,8.972179222,80,1.908485019,8.972179222,75.82,1.885476391,8.736153005,69.67,1.849245405,8.376853721,63.29,1.808147886,7.98690555,1.00,0.301029996,1.224744871,118.00,2.075546961,10.88577053,1.27,0.356025857,1.33041347,8.1,0.960629308,2.938253449,2.07,0.487138375,1.603121954
24,8,24.08,TD,D 84,2,13,1.146128036,3.674234614,80,1.908485019,8.972179222,80,1.908485019,8.972179222,85.91,1.939047799,9.295461655,79.83,1.907549862,8.962464622,71.35,1.859464629,8.476694352,2.00,0.477121255,1.58113883,222.17,2.348629327,14.92201952,1.09,0.320146286,1.260952021,15.1,1.206825876,3.949683532,2.3,0.51851394,1.673320053
24,9,24.09,N,Negative,2,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,73.56,1.872487793,8.605631384,NA,NA,NA,NA,NA,NA,0.67,0.22184875,1.08012345,226.33,2.35666312,15.06098713,0.64,0.214843848,1.067707825,206.2,2.316389751,14.37706507,1.98,0.474216264,1.574801575
24,10,24.10,TD,D 08,2,15,1.204119983,3.937003937,73,1.86923172,8.5732141,80,1.908485019,8.972179222,88.13,1.950047033,9.414602826,79.68,1.906752188,8.954186436,64.59,1.816818456,8.067657906,0.67,0.22184875,1.08012345,142.50,2.156851901,11.95826074,0.98,0.29666519,1.216552506,68.3,1.84094208,8.296585643,1.93,0.46686762,1.558845727
24,11,24.11,TD,D 50,2,9,1,3.082207001,85,1.934498451,9.246621004,92,1.968482949,9.617692031,95.34,1.983798315,9.789696257,90.04,1.959238021,9.5153145,76.28,1.888090503,8.762657256,3.33,0.636822098,1.957890021,149.83,2.178497329,12.26104944,0.98,0.29666519,1.216552506,16.6,1.246334417,4.139243087,1.61,0.416640507,1.452583905
24,12,24.12,TD,D 57,2,7,0.903089987,2.738612788,85,1.934498451,9.246621004,85,1.934498451,9.246621004,91.54,1.966332759,9.593784212,64.50,1.816226509,8.062119399,57.80,1.769411399,7.635745765,4.00,0.698970004,2.121320344,235.83,2.374442828,15.37313674,0.98,0.29666519,1.216552506,16.2,1.236369288,4.090639722,2.1,0.491361694,1.61245155
25,1,25.01,TD,D 115,1,7,0.903089987,2.738612788,80,1.908485019,8.972179222,85,1.934498451,9.246621004,90.49,1.961382737,9.538968444,100.98,2.008503076,10.07358914,89.77,1.957957332,9.501217523,3.33,0.636822098,1.957890021,164.83,2.21967183,12.85820101,1.91,0.463892989,1.55241747,0.9,0.286306739,1.197219,2.06,0.485721426,1.6
25,2,25.02,TD,D 18,1,14,1.176091259,3.807886553,80,1.908485019,8.972179222,80,1.908485019,8.972179222,107.07,2.033713767,10.37169918,95.10,1.982717506,9.777458697,97.05,1.991429517,9.8765337,1.00,0.301029996,1.224744871,148.67,2.175125086,12.21338064,1.635,0.42078062,1.46116392,NA,NA,NA,NA,NA,NA
25,3,25.03,TD,D 41,1,4,0.698970004,2.121320344,92,1.968482949,9.617692031,92,1.968482949,9.617692031,104.69,2.024028088,10.2561487,91.19,1.964681068,9.575459091,80.32,1.91021143,8.990140865,8.00,0.954242509,2.915475947,181.00,2.260071388,13.47219359,1.47,0.392696953,1.403566885,0.3,0.102662342,0.875595036,2.36,0.526339277,1.691153453
25,4,25.04,TD,D 22,1,9,1,3.082207001,80,1.908485019,8.972179222,85,1.934498451,9.246621004,115.84,2.067597978,10.78618236,109.77,2.044433926,10.50109528,88.11,1.949921886,9.413238812,2.67,0.56427143,1.779513042,192.50,2.286680969,13.89244399,1.62,0.418301291,1.456021978,NA,NA,NA,NA,NA,NA
25,5,25.05,T,Positive,1,14,1.176091259,3.807886553,135,2.133538908,11.64044673,135,2.133538908,11.64044673,75.02,1.880901958,8.689963483,79.97,1.908305693,8.970315538,75.62,1.884345398,8.724710508,5.00,0.77815125,2.34520788,224.50,2.353146546,15,1.63,0.419955748,1.459451952,0.6,0.194976603,1.032795559,2.46,0.539076099,1.720465053
25,6,25.06,TD,D 104,1,14,1.176091259,3.807886553,80,1.908485019,8.972179222,80,1.908485019,8.972179222,98.39,1.997351531,9.944446846,99.87,2.003768825,10.01856179,86.52,1.942108596,9.328465006,1.67,0.425968732,1.471960144,165.50,2.221414238,12.88409873,1.52,0.401400541,1.42126704,15.1,1.207724107,3.953901027,2.88,0.588831726,1.838477631
25,7,25.07,TD,D 111,2,10,1.041392685,3.240370349,80,1.908485019,8.972179222,80,1.908485019,8.972179222,114.16,2.061301077,10.70793381,102.94,2.016778364,10.17049454,105.46,2.027202675,10.29388044,1.67,0.425968732,1.471960144,166.50,2.224014811,12.92284798,1.68,0.428134794,1.476482306,NA,NA,NA,NA,NA,NA
25,8,25.08,TD,D 56,2,13,1.146128036,3.674234614,73,1.86923172,8.5732141,80,1.908485019,8.972179222,115.53,2.066428871,10.7716117,110.07,2.04558081,10.51503295,108.81,2.040627064,10.45496298,1.33,0.367976785,1.354006401,192.00,2.285557309,13.87443693,0.95,0.290034611,1.204159458,71.6,1.860936621,8.491171886,1.65,0.423245874,1.46628783
25,9,25.09,N,Negative,2,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,122.07,2.090159113,11.0712221,NA,NA,NA,NA,NA,NA,0.67,0.22184875,1.08012345,219.17,2.342751567,14.82115605,0.67,0.222716471,1.081665383,220.5,2.345373731,14.86606875,2.36,0.526339277,1.691153453
25,10,25.10,TD,D 75,2,12,1.113943352,3.535533906,80,1.908485019,8.972179222,85,1.934498451,9.246621004,117.88,2.075106143,10.88022397,103.47,2.018984359,10.1964827,107.29,2.034587918,10.38219107,3.67,0.669006781,2.041241452,250.83,2.401113214,15.85349593,1.12,0.326335861,1.272792206,5.2,0.790050474,2.380476143,2.17,0.501059262,1.634013464
25,11,25.11,TD,D 52,2,14,1.176091259,3.807886553,100,2.004321374,10.02496883,100,2.004321374,10.02496883,143.16,2.158855564,11.98597438,134.20,2.13096356,11.60585681,119.48,2.080907476,10.95344348,3.67,0.669006781,2.041241452,258.83,2.414694865,16.10382977,1.24,0.350248018,1.319090596,14.1,1.179934598,3.825354014,2.5,0.544068044,1.732050808
25,12,25.12,TD,D 101,2,8,0.954242509,2.915475947,80,1.908485019,8.972179222,80,1.908485019,8.972179222,90.00,1.959065107,9.51340997,99.86,2.003731554,10.01812977,89.19,1.955150189,9.470390565,4.00,0.698970004,2.121320344,203.50,2.310693312,14.28285686,1.1,0.322219295,1.264911064,24.6,1.408805085,5.013315603,2.13,0.495544338,1.621727474
26,1,26.01,TD,D 103,1,6,0.84509804,2.549509757,80,1.908485019,8.972179222,85,1.934498451,9.246621004,84.85,1.933759385,9.238710557,68.40,1.841381286,8.300812382,64.46,1.815965842,8.059681678,3.33,0.636822098,1.957890021,209.00,2.322219295,14.47411483,1.59,0.413299764,1.445683229,NA,NA,NA,NA,NA,NA
26,2,26.02,TD,D 19,1,13,1.146128036,3.674234614,80,1.908485019,8.972179222,80,1.908485019,8.972179222,89.96,1.958853944,9.511084666,92.12,1.969037761,9.623870511,75.95,1.886193566,8.743416492,2.00,0.477121255,1.58113883,153.50,2.188928484,12.40967365,1.23,0.348304863,1.315294644,0.3,0.124938737,0.912870929,2.41,0.532754379,1.705872211
26,3,26.03,N,Negative,1,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,51.95,1.723858618,7.242175386,NA,NA,NA,NA,NA,NA,0.67,0.22184875,1.08012345,169.17,2.230874492,13.02561579,0.73,0.238046103,1.109053651,133.1,2.127320812,11.5571046,1.885,0.460145817,1.544344521
26,4,26.04,TD,D 01,1,6,0.84509804,2.549509757,73,1.86923172,8.5732141,80,1.908485019,8.972179222,121.35,2.087612318,11.03867523,106.18,2.030105906,10.32850733,87.76,1.948204579,9.394541048,3.67,0.669006781,2.041241452,129.67,2.116164812,11.40906073,1.97,0.472756449,1.571623365,18.0,1.278753601,4.301162634,2.115,0.493458051,1.617096163
26,5,26.05,TD,D 38,1,14,1.176091259,3.807886553,80,1.908485019,8.972179222,80,1.908485019,8.972179222,78.96,1.902881607,8.914124977,77.03,1.892276196,8.805261004,74.53,1.878130735,8.66209886,1.33,0.367976785,1.354006401,94.50,1.980003372,9.746794345,1.72,0.434568904,1.489966443,NA,NA,NA,NA,NA,NA
26,6,26.06,TD,D 54,1,12,1.113943352,3.535533906,85,1.934498451,9.246621004,85,1.934498451,9.246621004,82.56,1.92201274,9.113876954,83.98,1.929317553,9.19130903,77.87,1.896899073,8.852552254,1.67,0.425968732,1.471960144,163.83,2.217045041,12.81925635,1.59,0.413299764,1.445683229,NA,NA,NA,NA,NA,NA
26,7,26.07,T,Positive,2,14,1.176091259,3.807886553,128,2.11058971,11.33578405,135,2.133538908,11.64044673,69.59,1.848759065,8.372131255,59.20,1.779622597,7.726811684,60.99,1.792353826,7.841848945,7.00,0.903089987,2.738612788,282.17,2.452042128,16.81269362,1.29,0.359835482,1.337908816,0.8,0.247154615,1.125462868,2.52,0.546542663,1.73781472
26,8,26.08,TD,D 34,2,13,1.146128036,3.674234614,92,1.968482949,9.617692031,92,1.968482949,9.617692031,86.20,1.940505192,9.311161719,76.25,1.887879958,8.760519619,82.29,1.920576525,9.098728864,2.33,0.522878745,1.683250823,228.33,2.360467184,15.12723813,1.34,0.369215857,1.356465997,NA,NA,NA,NA,NA,NA
26,9,26.09,TD,D 04,2,11,1.079181246,3.391164992,85,1.934498451,9.246621004,92,1.968482949,9.617692031,81.37,1.915793923,9.048464765,71.34,1.859357582,8.475642456,75.82,1.885487157,8.736261999,4.33,0.726998728,2.198484326,240.00,2.382017043,15.50806242,1.36,0.372912003,1.36381817,10.9,1.075546961,3.376388603,2.32,0.521138084,1.679285562
26,10,26.10,TD,D 95,2,10,1.041392685,3.240370349,80,1.908485019,8.972179222,80,1.908485019,8.972179222,84.72,1.933082767,9.231474384,80.54,1.911395087,9.002476186,74.57,1.878351925,8.664319677,4.67,0.753327667,2.273030283,247.67,2.395617573,15.75330653,1.39,0.378397901,1.374772708,3.4,0.646730386,1.983263304,2.36,0.526339277,1.691153453
26,11,26.11,TD,D 70,2,15,1.204119983,3.937003937,80,1.908485019,8.972179222,85,1.934498451,9.246621004,74.05,1.875369089,8.63441825,79.21,1.904247328,8.928240274,62.29,1.80130321,7.923720937,3.00,0.602059991,1.870828693,291.50,2.46612587,17.08800749,0.73,0.238046103,1.109053651,18.8,1.29666519,4.393176527,2.29,0.517195898,1.670329309
26,12,26.12,TD,D 30,2,2,0.477121255,1.58113883,92,1.968482949,9.617692031,92,1.968482949,9.617692031,NA,NA,NA,NA,NA,NA,64.48,1.816082108,8.060768892,3.50,0.653212514,2,258.75,2.414555556,16.10124219,0.98,0.29666519,1.216552506,11.5,1.095169351,3.456877203,1.93,0.46686762,1.558845727
27,1,27.01,TD,D 92,1,12,1.113943352,3.535533906,100,2.004321374,10.02496883,107,2.033423755,10.36822068,126.03,2.103904517,11.2485323,117.04,2.072046125,10.84179875,110.24,2.046262324,10.52332382,2.33,0.522878745,1.683250823,145.17,2.164848343,12.06924466,1.27,0.356025857,1.33041347,NA,NA,NA,NA,NA,NA
27,2,27.02,TD,D 60,1,10,1.041392685,3.240370349,100,2.004321374,10.02496883,107,2.033423755,10.36822068,123.71,2.095895849,11.14488406,97.90,1.99521385,9.919878957,94.22,1.9787408,9.732562238,2.67,0.56427143,1.779513042,88.83,1.953437515,9.451631253,1.36,0.372912003,1.36381817,NA,NA,NA,NA,NA,NA
27,3,27.03,T,Positive,1,15,1.204119983,3.937003937,135,2.133538908,11.64044673,135,2.133538908,11.64044673,97.23,1.992234245,9.885735226,100.61,2.006921516,10.05517308,91.03,1.963912214,9.566940657,5.33,0.801632346,2.415229458,234.50,2.371990911,15.32970972,1.75,0.439332694,1.5,1.0,0.293730757,1.211060142,2.12,0.494154594,1.618641406
27,4,27.04,TD,D 101,1,10,1.041392685,3.240370349,85,1.934498451,9.246621004,92,1.968482949,9.617692031,107.27,2.034496619,10.38109477,112.99,2.056850803,10.65297205,103.62,2.019598663,10.20373132,1.67,0.425968732,1.471960144,146.83,2.169772369,12.1380943,1.53,0.403120521,1.424780685,NA,NA,NA,NA,NA,NA
27,5,27.05,N,Negative,1,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,85.20,1.935516168,9.257524886,NA,NA,NA,NA,NA,NA,0.67,0.22184875,1.08012345,181.00,2.260071388,13.47219359,0.68,0.225309282,1.086278049,135.2,2.134177108,11.64903429,1.54,0.404833717,1.428285686
27,6,27.06,TD,D 88,1,10,1.041392685,3.240370349,80,1.908485019,8.972179222,85,1.934498451,9.246621004,144.99,2.164334058,12.06207614,121.48,2.088073693,11.04456434,108.42,2.039105972,10.4365863,4.00,0.698970004,2.121320344,256.00,2.409933123,16.01561738,1.47,0.392696953,1.403566885,1.9,0.464638559,1.554027027,2.73,0.571708832,1.797220076
27,7,27.07,T,Positive,2,13,1.146128036,3.674234614,128,2.11058971,11.33578405,135,2.133538908,11.64044673,100.02,2.004415837,10.02606458,91.57,1.966488189,9.59551045,87.77,1.948289394,9.39546364,4.67,0.753327667,2.273030283,255.50,2.409087369,16,1.29,0.359835482,1.337908816,0.6,0.213074825,1.064581295,2.39,0.530199698,1.7
27,8,27.08,TF,F 36,2,10,1.041392685,3.240370349,85,1.934498451,9.246621004,92,1.968482949,9.617692031,133.13,2.127514652,11.55969371,116.96,2.071748485,10.83806842,107.28,2.034539498,10.38160964,3.33,0.636822098,1.957890021,220.00,2.344392274,14.8492424,1.43,0.385606274,1.389244399,NA,NA,NA,NA,NA,NA
27,9,27.09,TF,F 52,2,12,1.113943352,3.535533906,80,1.908485019,8.972179222,85,1.934498451,9.246621004,123.43,2.09491583,11.13226589,108.17,2.038099581,10.42444543,98.92,1.999666885,9.971124649,4.67,0.753327667,2.273030283,199.00,2.301029996,14.12444689,1.09,0.320146286,1.260952021,NA,NA,NA,NA,NA,NA
27,10,27.10,TF,F 57,2,9,1,3.082207001,80,1.908485019,8.972179222,85,1.934498451,9.246621004,126.42,2.105243276,11.26595159,100.80,2.007728272,10.06456298,86.54,1.9422122,9.329584155,4.00,0.698970004,2.121320344,246.83,2.394159718,15.72683482,1.01,0.303196057,1.228820573,28.9,1.475671188,5.422176685,2.26,0.5132176,1.661324773
27,11,27.11,TF,F 23,2,11,1.079181246,3.391164992,80,1.908485019,8.972179222,85,1.934498451,9.246621004,115.64,2.066857378,10.77694994,107.42,2.035091829,10.38824397,99.79,2.003422398,10.0145469,2.33,0.522878745,1.683250823,237.83,2.37809494,15.43804824,1.13,0.328379603,1.276714533,NA,NA,NA,NA,NA,NA
27,12,27.12,N,Negative,2,14,1.176091259,3.807886553,58,1.770852012,7.64852927,65,1.819543936,8.093207028,111.83,2.052434803,10.59871,NA,NA,NA,NA,NA,NA,1.00,0.301029996,1.224744871,239.17,2.38051273,15.48117136,0.54,0.187520721,1.019803903,155.2,2.193773699,12.47931622,1.53,0.403120521,1.424780685
28,1,28.01,TD,D 84,1,13,1.146128036,3.674234614,85,1.934498451,9.246621004,85,1.934498451,9.246621004,86.20,1.940515451,9.311272331,82.85,1.923510175,9.129697282,76.14,1.88726636,8.754292788,1.00,0.301029996,1.224744871,156.00,2.195899652,12.509996,1.42,0.383815366,1.385640646,2.2,0.500602351,1.632993162,2.42,0.534026106,1.708800749
28,2,28.02,TD,D 07,1,7,0.903089987,2.738612788,85,1.934498451,9.246621004,85,1.934498451,9.246621004,80.03,1.908654948,8.973945598,88.69,1.952749387,9.444104386,71.17,1.858359623,8.465842246,1.67,0.425968732,1.471960144,140.83,2.15177831,11.88836967,1.7,0.431363764,1.483239697,NA,NA,NA,NA,NA,NA
28,3,28.03,TD,D 112,1,13,1.146128036,3.674234614,80,1.908485019,8.972179222,80,1.908485019,8.972179222,70.82,1.856219042,8.444858859,64.62,1.817065161,8.069967293,64.91,1.818943325,8.087569964,2.00,0.477121255,1.58113883,147.33,2.171238756,12.15867317,1.49,0.396199347,1.410673598,23.7,1.393282651,4.922736366,2.31,0.519827994,1.676305461
28,4,28.04,TD,D 33,1,12,1.113943352,3.535533906,73,1.86923172,8.5732141,73,1.86923172,8.5732141,80.28,1.909973969,8.987668207,68.10,1.839495137,8.282675848,64.07,1.813387881,8.035611984,0.33,0.124938737,0.912870929,132.67,2.126023118,11.53978625,1.28,0.357934847,1.334166406,37.6,1.586587305,6.172519745,2.21,0.506505032,1.646207763
28,5,28.05,TD,D 85,1,12,1.113943352,3.535533906,80,1.908485019,8.972179222,85,1.934498451,9.246621004,82.45,1.92142401,9.107664469,73.89,1.874396553,8.624691092,80.43,1.910785853,8.996125048,2.00,0.477121255,1.58113883,142.33,2.156347201,11.95129003,1.59,0.413299764,1.445683229,12.1,1.118374967,3.55434007,2.24,0.51054501,1.655294536
28,6,28.06,N,Negative,1,14,1.176091259,3.807886553,58,1.770852012,7.64852927,65,1.819543936,8.093207028,55.68,1.753465744,7.49564446,NA,NA,NA,NA,NA,NA,1.00,0.301029996,1.224744871,194.50,2.291146762,13.96424004,0.7,0.230448921,1.095445115,209.7,2.323664536,14.49827576,1.51,0.399673721,1.417744688
28,7,28.07,TF,F 40,2,10,1.041392685,3.240370349,85,1.934498451,9.246621004,85,1.934498451,9.246621004,83.18,1.925223601,9.147832823,77.81,1.896603026,8.849516239,69.76,1.849774424,8.381993603,2.33,0.522878745,1.683250823,132.50,2.125481266,11.53256259,1.58,0.411619706,1.44222051,NA,NA,NA,NA,NA,NA
28,8,28.08,TF,F 18,2,7,0.903089987,2.738612788,85,1.934498451,9.246621004,92,1.968482949,9.617692031,90.21,1.960039591,9.524148172,75.87,1.885782,8.739247458,71.60,1.860943734,8.491241902,3.00,0.602059991,1.870828693,202.17,2.307852455,14.23610434,1.25,0.352182518,1.322875656,NA,NA,NA,NA,NA,NA
28,9,28.09,TF,F 35,2,9,1,3.082207001,80,1.908485019,8.972179222,85,1.934498451,9.246621004,66.29,1.827944336,8.172456213,63.32,1.808314284,7.988447767,59.27,1.780080689,7.730921989,2.33,0.522878745,1.683250823,205.00,2.31386722,14.33527119,1.35,0.371067862,1.360147051,0.5,0.166331422,0.98319208,2.36,0.526339277,1.691153453
28,10,28.10,TF,F 07,2,9,1,3.082207001,80,1.908485019,8.972179222,85,1.934498451,9.246621004,76.52,1.889422563,8.776193396,90.61,1.961953,9.545267632,62.80,1.804847971,7.956381686,3.00,0.602059991,1.870828693,147.33,2.171238756,12.15867317,1.42,0.383815366,1.385640646,NA,NA,NA,NA,NA,NA
28,11,28.11,T,Positive,2,15,1.204119983,3.937003937,122,2.089905111,11.06797181,128,2.11058971,11.33578405,80.22,1.909660495,8.984405059,79.03,1.903226118,8.917683565,60.42,1.788289231,7.804940065,6.67,0.884606581,2.677063067,355.00,2.551449998,18.85470763,1.005,0.302114377,1.226784415,NA,NA,NA,NA,NA,NA
28,12,28.12,TF,F 33,2,13,1.146128036,3.674234614,80,1.908485019,8.972179222,85,1.934498451,9.246621004,67.34,1.834659809,8.236359247,69.08,1.84560437,8.341562101,61.37,1.794987182,7.865852952,3.00,0.602059991,1.870828693,215.67,2.335792102,14.70260748,0.96,0.292256071,1.208304597,2.0,0.472268752,1.570562532,2.29,0.517195898,1.670329309
29,1,29.01,TD,D 03,1,14,1.176091259,3.807886553,73,1.86923172,8.5732141,80,1.908485019,8.972179222,149.30,2.176960017,12.23929567,129.07,2.114162179,11.38268506,115.42,2.066011236,10.76641141,2.67,0.56427143,1.779513042,169.67,2.232148706,13.04479462,1.42,0.383815366,1.385640646,4.1,0.704722333,2.136976057,2.21,0.506505032,1.646207763
29,2,29.02,TD,D 40,1,1,0.301029996,1.224744871,80,1.908485019,8.972179222,80,1.908485019,8.972179222,148.97,2.175990846,12.22560111,NA,NA,NA,131.63,2.122642295,11.49478841,5.50,0.812913357,2.449489743,286.75,2.459015332,16.94845126,1.47,0.392696953,1.403566885,3.8,0.681241237,2.073644135,2.66,0.563481085,1.777638883
29,3,29.03,TD,D 63,1,14,1.176091259,3.807886553,80,1.908485019,8.972179222,80,1.908485019,8.972179222,120.30,2.083864035,10.99094643,114.89,2.064048627,10.74200684,89.50,1.956650245,9.486851275,2.67,0.56427143,1.779513042,187.67,2.275695176,13.71738556,1.34,0.369215857,1.356465997,6.8,0.893946608,2.708012802,2.23,0.509202522,1.652271164
29,4,29.04,TD,D 26,1,13,1.146128036,3.674234614,85,1.934498451,9.246621004,85,1.934498451,9.246621004,118.89,2.07879064,10.92667013,114.98,2.064389865,10.74624611,111.81,2.052342131,10.59757423,3.67,0.669006781,2.041241452,190.17,2.281412168,13.80821012,1.64,0.421603927,1.462873884,NA,NA,NA,NA,NA,NA
29,5,29.05,TD,D 05,1,13,1.146128036,3.674234614,80,1.908485019,8.972179222,80,1.908485019,8.972179222,112.19,2.05381798,10.6156764,103.05,2.017261578,10.17618153,96.20,1.987668218,9.833638046,2.00,0.477121255,1.58113883,181.00,2.260071388,13.47219359,1.57,0.409933123,1.438749457,10.7,1.06694679,3.341656276,2.86,0.586587305,1.833030278
29,6,29.06,TD,D 65,1,14,1.176091259,3.807886553,73,1.86923172,8.5732141,80,1.908485019,8.972179222,96.11,1.987258446,9.828975955,80.02,1.908599201,8.97336608,70.76,1.855876767,8.441508412,2.67,0.56427143,1.779513042,245.67,2.392110465,15.68969938,1.28,0.357934847,1.334166406,49.4,1.70214321,7.061633428,2,0.477121255,1.58113883
29,7,29.07,TF,F 44,2,12,1.113943352,3.535533906,92,1.968482949,9.617692031,100,2.004321374,10.02496883,119.34,2.080411446,10.94716396,106.82,2.032699733,10.35954153,100.76,2.007578051,10.06281388,4.00,0.698970004,2.121320344,179.00,2.255272505,13.39776101,1.31,0.36361198,1.345362405,NA,NA,NA,NA,NA,NA
29,8,29.08,TF,F 16,2,11,1.079181246,3.391164992,73,1.86923172,8.5732141,80,1.908485019,8.972179222,125.72,2.102834544,11.23462955,116.71,2.07082549,10.82650857,103.28,2.018207516,10.18732345,2.33,0.522878745,1.683250823,203.67,2.311047116,14.28869017,1.24,0.350248018,1.319090596,9.2,1.008600172,3.1144823,2.11,0.492760389,1.615549442
29,9,29.09,TF,F 09,2,7,0.903089987,2.738612788,100,2.004321374,10.02496883,100,2.004321374,10.02496883,162.85,2.214435572,12.78068455,139.74,2.148427738,11.84243652,116.13,2.06867403,10.79961053,2.00,0.477121255,1.58113883,146.83,2.169772369,12.1380943,1.24,0.350248018,1.319090596,NA,NA,NA,NA,NA,NA
29,10,29.10,TF,F 28,2,10,1.041392685,3.240370349,80,1.908485019,8.972179222,85,1.934498451,9.246621004,123.04,2.093553651,11.11475077,87.68,1.947844855,9.390629087,83.22,1.925391196,9.149608628,2.67,0.56427143,1.779513042,206.83,2.317715203,14.39907404,1.27,0.356025857,1.33041347,21.9,1.360467184,4.736383993,2.05,0.484299839,1.596871942
29,11,29.11,TF,F 45,2,9,1,3.082207001,80,1.908485019,8.972179222,85,1.934498451,9.246621004,126.09,2.104102807,11.25111067,117.58,2.074003633,10.86636401,102.01,2.012894185,10.12489556,2.33,0.522878745,1.683250823,258.17,2.413579143,16.08311744,1.21,0.344392274,1.307669683,4.9,0.768391413,2.316606714,2.7,0.568201724,1.788854382
